paymentId,modifiedAt,installmentNumber,installmentPaymentId,status,createdAt,paymentAmount,createdBy,paymentCcy,userId,loanId,orgId,paymentAt,countryId,modifiedBy
6c8a19d8-f096-4459-8502-834ce96d4b2e,2021-03-27T15:45:15.907Z,5.0,6d59e890-7995-4d62-bb2e-547c5d234974,PAID,2021-03-27T15:45:15.907Z,220.0,a41992c9-93f3-4ccd-b901-2c3b0ad0ace4,MXN,a41992c9-93f3-4ccd-b901-2c3b0ad0ace4,MX-303-4,na,2021-03-27T15:45:13.222Z,mx,a41992c9-93f3-4ccd-b901-2c3b0ad0ace4
a4913e8d-8be7-4f1c-954a-fe85b2e95479,2021-05-27T01:37:09.122Z,2.0,20c9391a-95f1-4ddb-bc30-b95231391c60,PAID,2021-05-27T01:37:09.122Z,1540.0,39c897c5-19ad-4756-8399-ee70b0362d81,MXN,39c897c5-19ad-4756-8399-ee70b0362d81,MX-105-11,na,2021-05-27T01:37:08.782Z,mx,39c897c5-19ad-4756-8399-ee70b0362d81
20fdb650-a9da-48eb-9051-938059fa8413,2021-05-29T17:05:19.124Z,3.0,4da707d3-38e9-48f9-9b3f-84a72bdd4189,PAID,2021-05-29T17:05:19.124Z,570.0,01168dff-af4c-4303-998b-aaae9591ee0f,MXN,01168dff-af4c-4303-998b-aaae9591ee0f,MX-2067-2,na,2021-05-29T17:05:18.586Z,mx,01168dff-af4c-4303-998b-aaae9591ee0f
a8b3382f-5ddc-4087-90ed-b318f53afb99,2021-06-06T02:20:37.194Z,2.0,aa7eec8c-977b-4073-950c-79989c263bec,PAID,2021-06-06T02:20:37.194Z,140.0,e8be9142-df3b-4280-bb26-bc66c94e3fcb,MXN,e8be9142-df3b-4280-bb26-bc66c94e3fcb,MX-3558-3,na,2021-06-06T02:20:35.475Z,mx,e8be9142-df3b-4280-bb26-bc66c94e3fcb
3f8aa52b-b107-4c00-b91d-268e733e7498,2021-04-15T03:29:59.081Z,1.0,61a5b40f-66ac-4f75-bfc4-4203fafe46e0,PAID,2021-04-15T03:29:59.081Z,1330.0,da138080-3316-4cd5-94b4-241ae3fddca8,MXN,da138080-3316-4cd5-94b4-241ae3fddca8,MX-164-8,na,2021-04-15T03:29:57.243Z,mx,da138080-3316-4cd5-94b4-241ae3fddca8
f274c9ab-45c3-4990-bc63-5499a9af121b,2021-04-08T19:57:10.090Z,1.0,106ef511-4d60-48b7-966b-e5f98b72933a,PAID,2021-04-08T19:57:10.090Z,460.0,579360ce-7a47-415c-8626-23966e080006,MXN,579360ce-7a47-415c-8626-23966e080006,MX-1310-3,na,2021-04-08T19:57:08.480Z,mx,579360ce-7a47-415c-8626-23966e080006
aaec1c8e-2c2a-48db-adbd-d9e85268e919,2021-04-12T20:52:23.196Z,1.0,f4ee3bcb-10b6-4852-a2c4-43d877afbd06,PAID,2021-04-12T20:52:23.196Z,550.0,af6ebf9e-e589-4b56-9f9c-d4815416bd66,MXN,af6ebf9e-e589-4b56-9f9c-d4815416bd66,MX-2959-1,na,2021-04-12T20:52:22.742Z,mx,af6ebf9e-e589-4b56-9f9c-d4815416bd66
b64a7969-c43b-4742-90a3-08e37304b11d,2021-05-31T21:43:33.784Z,2.0,d5226e5c-4af1-4082-88ad-c4c951986863,PAID,2021-05-31T21:43:33.784Z,170.0,5a31cfc5-77a6-4a90-8edb-6d2787dc77f4,MXN,5a31cfc5-77a6-4a90-8edb-6d2787dc77f4,MX-4780-3,na,2021-05-31T21:43:32.414Z,mx,5a31cfc5-77a6-4a90-8edb-6d2787dc77f4
f314771e-be8d-42fe-b970-ca2823cd7653,2021-02-23T03:53:19.330Z,2.0,e21e7a2e-eeef-4958-a08e-d26b7f046fae,PAID,2021-02-23T03:53:19.330Z,270.0,9b13f8da-86ac-4a06-8e3b-c4b714cf0ace,MXN,9b13f8da-86ac-4a06-8e3b-c4b714cf0ace,MX-631-1,na,2021-02-23T03:53:17.826Z,mx,9b13f8da-86ac-4a06-8e3b-c4b714cf0ace
449d3d9c-4e95-4ae5-85a9-aa019fe5697e,2021-04-03T10:20:53.350Z,2.0,4497c840-2d39-4e23-9143-52912220db3c,PAID,2021-04-03T10:20:53.350Z,400.0,c84fbab4-4af6-443a-9179-84140728421b,MXN,c84fbab4-4af6-443a-9179-84140728421b,MX-1332-2,na,2021-04-03T10:20:52.833Z,mx,c84fbab4-4af6-443a-9179-84140728421b
3accc91e-5443-4f9a-a2c1-e97bfe06a4b3,2021-04-30T13:12:24.430Z,2.0,9ce1a44b-3dd3-4714-b1e7-b0ab87bb480f,PAID,2021-04-30T13:12:24.430Z,270.0,ce992434-ff6d-4a6f-9971-66d24ac21ed6,MXN,ce992434-ff6d-4a6f-9971-66d24ac21ed6,MX-5365-1,na,2021-04-30T13:12:24.071Z,mx,ce992434-ff6d-4a6f-9971-66d24ac21ed6
21176d28-954d-4316-ae6b-82780db2ccfa,2020-12-30T19:15:31.463Z,2.0,0e218040-97cb-4110-8004-de79a30c6db8,PAID,2020-12-30T19:15:31.463Z,550.0,29e1895a-c833-4d2d-964e-57b56e955b0b,MXN,29e1895a-c833-4d2d-964e-57b56e955b0b,MX-167-1,na,2020-12-30T19:15:28.798Z,mx,29e1895a-c833-4d2d-964e-57b56e955b0b
10314bf4-61dd-4f50-8b83-ec43425a703c,2021-04-06T01:45:05.846Z,3.0,fd2f7ed0-fe70-4a11-b545-47530f222016,PAID,2021-04-06T01:45:05.846Z,220.0,1ef4661b-f614-41b4-bcb3-6100df4fd2aa,MXN,1ef4661b-f614-41b4-bcb3-6100df4fd2aa,MX-436-3,na,2021-04-06T01:45:03.978Z,mx,1ef4661b-f614-41b4-bcb3-6100df4fd2aa
5d8a6984-63bc-49fb-96b0-8f9600159dcb,2021-05-14T21:50:56.377Z,2.0,727c65b9-5c72-4c83-b8bb-3083007e9e5e,PAID,2021-05-14T21:50:56.377Z,280.0,19a80904-8c69-4aba-914e-6b7f078ad0eb,MXN,19a80904-8c69-4aba-914e-6b7f078ad0eb,MX-1791-2,na,2021-05-14T21:50:55.729Z,mx,19a80904-8c69-4aba-914e-6b7f078ad0eb
fe375a89-0b8b-4aeb-9a60-0eb16e60e845,2021-05-19T12:07:25.701Z,2.0,e764ca07-90bc-428f-a608-a60b313d6594,PAID,2021-05-19T12:07:25.701Z,190.0,3936e161-db3c-4b48-85a9-141c8627f524,MXN,3936e161-db3c-4b48-85a9-141c8627f524,MX-3060-2,na,2021-05-19T12:07:24.058Z,mx,3936e161-db3c-4b48-85a9-141c8627f524
6df89465-8e39-46cb-ab4c-515a4451a33d,2021-05-20T14:04:49.810Z,3.0,731e7c23-1670-4c4f-995e-7c246c1e1c50,PAID,2021-05-20T14:04:49.810Z,460.0,1c852d80-9145-420b-9c1d-a848f60ebc47,MXN,1c852d80-9145-420b-9c1d-a848f60ebc47,MX-374-3,na,2021-05-20T14:04:48.411Z,mx,1c852d80-9145-420b-9c1d-a848f60ebc47
STPMEX-71014952,2021-06-22T20:20:39.240Z,2.0,dbde359c-5d7c-48b3-ae80-025baa6819e2,PAID,2021-06-22T20:20:39.240Z,270.0,8ee842bd-74de-4ee6-af70-db26a71fd162,MXN,8ee842bd-74de-4ee6-af70-db26a71fd162,MX-4373-2,na,2021-06-20T17:47:14.000Z,mx,8ee842bd-74de-4ee6-af70-db26a71fd162
2b2b4e4d-b2e0-4f97-bea7-1a479bd3b1cc,2021-03-30T14:55:32.714Z,2.0,71899f37-9609-4516-aa16-9d4bc9ddd614,PAID,2021-03-30T14:55:32.714Z,570.0,c203a1b0-daaa-474d-9a18-b3a90fe3f3c8,MXN,c203a1b0-daaa-474d-9a18-b3a90fe3f3c8,MX-910-2,na,2021-03-30T14:55:32.510Z,mx,c203a1b0-daaa-474d-9a18-b3a90fe3f3c8
20f60990-9ceb-4241-83ce-ed9f6b21d9f2,2021-02-28T19:40:32.458Z,1.0,0c41cab5-55d8-4a67-a7ca-33d61daf6b29,PAID,2021-02-28T19:40:32.458Z,380.0,21765252-c711-4d22-a717-cae131884b72,MXN,21765252-c711-4d22-a717-cae131884b72,MX-1179-1,na,2021-02-28T19:40:30.586Z,mx,21765252-c711-4d22-a717-cae131884b72
9045d4c4-c0e5-4c37-a67f-7da2d0294a1b,2021-04-27T01:03:40.634Z,3.0,4dd41bfa-138a-4448-a365-2361e5c9b75f,PAID,2021-04-27T01:03:40.634Z,250.0,605d718a-7423-4d4e-92ab-5e26ba68c771,MXN,605d718a-7423-4d4e-92ab-5e26ba68c771,MX-2627-3,na,2021-04-27T01:03:38.895Z,mx,605d718a-7423-4d4e-92ab-5e26ba68c771
24863a50-d892-4887-bb2a-fef2e2d2dd02,2021-07-27T18:49:38.898Z,6.0,382f37a7-df2f-43d9-ad77-4db74f9b7c2f,PAID,2021-07-27T18:49:38.898Z,260.0,b60fc401-3e78-44b1-8bb6-2f1c41d41067,MXN,b60fc401-3e78-44b1-8bb6-2f1c41d41067,MX-854-5,na,2021-07-27T18:49:38.164Z,mx,b60fc401-3e78-44b1-8bb6-2f1c41d41067
414055af-ed57-42c9-bac4-e7fe64e3e624,2021-03-15T16:39:57.174Z,3.0,ab30ca45-1336-48a4-bd52-d0265813afcc,PAID,2021-03-15T16:39:57.174Z,590.0,04ad30a8-46df-4c02-a6f0-5cbe96621d33,MXN,04ad30a8-46df-4c02-a6f0-5cbe96621d33,MX-285-4,na,2021-03-15T16:39:54.300Z,mx,04ad30a8-46df-4c02-a6f0-5cbe96621d33
f4a02421-0993-4bc1-9167-5366dd4de34e,2021-05-26T17:43:43.054Z,2.0,beb053ad-7353-4a27-afb4-ab159992993c,PAID,2021-05-26T17:43:43.054Z,550.0,d4578979-6701-4bea-a71e-1fd58bea055f,MXN,d4578979-6701-4bea-a71e-1fd58bea055f,MX-6201-1,na,2021-05-26T17:43:42.471Z,mx,d4578979-6701-4bea-a71e-1fd58bea055f
8efd4136-3431-4371-b5ca-0719030ec545,2021-05-14T01:30:25.979Z,2.0,41cf4cad-2e06-4393-bb6b-a2516f1869af,PAID,2021-05-14T01:30:25.979Z,930.0,a92ee2a7-e34b-42e1-a88d-ade8f7e144a7,MXN,a92ee2a7-e34b-42e1-a88d-ade8f7e144a7,MX-603-4,na,2021-05-14T01:30:23.827Z,mx,a92ee2a7-e34b-42e1-a88d-ade8f7e144a7
6d32f47f-bf5c-4032-8908-1795c50618d9,2021-05-23T01:11:48.836Z,1.0,7d49d359-cff2-420c-a541-534ba617acd8,PAID,2021-05-23T01:11:48.836Z,550.0,6ffdc0fd-db5c-4a1e-a6e1-f34af4da5468,MXN,6ffdc0fd-db5c-4a1e-a6e1-f34af4da5468,MX-4589-1,na,2021-05-23T01:11:47.211Z,mx,6ffdc0fd-db5c-4a1e-a6e1-f34af4da5468
2356cce1-0aa8-45ef-ab4c-289aa093738c,2021-05-11T04:33:04.372Z,1.0,916f02d0-87a7-4b65-977b-432506cbe54d,PAID,2021-05-11T04:33:04.372Z,380.0,93ba7685-1b4b-41c1-81bc-a0988153489e,MXN,93ba7685-1b4b-41c1-81bc-a0988153489e,MX-5024-1,na,2021-05-11T04:33:03.690Z,mx,93ba7685-1b4b-41c1-81bc-a0988153489e
ba074e11-91a2-449a-bf04-15c326f01a30,2021-02-28T18:20:45.373Z,3.0,3d3dcd63-f0a3-43d6-9c47-4f7f2e66408a,PAID,2021-02-28T18:20:45.373Z,580.0,6c2b4c96-3c2c-448a-84e8-4ca0f5b90eba,MXN,6c2b4c96-3c2c-448a-84e8-4ca0f5b90eba,MX-134-3,na,2021-02-28T18:20:43.798Z,mx,6c2b4c96-3c2c-448a-84e8-4ca0f5b90eba
44e1cfee-1b82-44e4-ac7d-416d26f180f4,2021-05-14T16:02:37.546Z,1.0,4fd8ee3a-7d60-4e86-a2f1-e36c3ea4ac79,PAID,2021-05-14T16:02:37.546Z,330.0,ee6ba34f-0857-4af8-9f80-1e59aaa21fe7,MXN,ee6ba34f-0857-4af8-9f80-1e59aaa21fe7,MX-3152-2,na,2021-05-14T16:02:36.790Z,mx,ee6ba34f-0857-4af8-9f80-1e59aaa21fe7
39746a73-c519-40f1-b7bd-01f5cde11329,2021-04-03T01:48:53.120Z,2.0,1216bee9-ea7e-4709-85d9-73e6909eb556,PAID,2021-04-03T01:48:53.120Z,550.0,a2bde567-7797-4fc4-a3ae-6dc8350cf4a3,MXN,a2bde567-7797-4fc4-a3ae-6dc8350cf4a3,MX-1625-1,na,2021-04-03T01:48:52.605Z,mx,a2bde567-7797-4fc4-a3ae-6dc8350cf4a3
93b421e5-d847-436f-a471-cbdf013b7cd6,2021-06-07T20:03:35.138Z,2.0,9607a1d0-5173-44f2-9243-e0e9fb35e3b2,PAID,2021-06-07T20:03:35.138Z,2100.0,0dda8a16-000f-4475-afac-4b9402d31499,MXN,0dda8a16-000f-4475-afac-4b9402d31499,MX-2014-6,na,2021-06-07T20:03:33.336Z,mx,0dda8a16-000f-4475-afac-4b9402d31499
380940a8-8665-4712-aa42-1a6d4b855714,2021-05-22T04:21:54.336Z,3.0,33960da3-74f7-4aed-bf2a-cedaabb33800,PAID,2021-05-22T04:21:54.336Z,220.0,db3cd9f5-c0dc-43f2-9889-9754776ae1a0,MXN,db3cd9f5-c0dc-43f2-9889-9754776ae1a0,MX-838-4,na,2021-05-22T04:21:51.566Z,mx,db3cd9f5-c0dc-43f2-9889-9754776ae1a0
cdf54f71-26fd-45cf-95f3-e7586ea36f63,2021-07-14T17:19:51.262Z,3.0,c050e5ae-6528-49b1-9a96-40f4e1aa865c,PAID,2021-07-14T17:19:51.262Z,300.0,57c794c9-d8fe-421c-b7ed-3ed4cc474245,MXN,57c794c9-d8fe-421c-b7ed-3ed4cc474245,MX-5272-3,na,2021-07-14T17:19:49.345Z,mx,57c794c9-d8fe-421c-b7ed-3ed4cc474245
STPMEX-53745368,2021-04-13T14:51:02.192Z,2.0,e16c25ee-2aa8-4875-81b0-27d821488569,PAID,2021-04-13T14:51:02.192Z,440.0,7faea528-fdda-49bb-ab58-923bbfb2903c,MXN,7faea528-fdda-49bb-ab58-923bbfb2903c,MX-2441-1,na,2021-04-12T19:33:22.000Z,mx,7faea528-fdda-49bb-ab58-923bbfb2903c
0fe09825-dba9-4aa2-a860-1b8d2d6181b7,2021-05-19T19:09:26.979Z,2.0,3512a6f4-5acc-4e44-8b8f-1d0a6524d4aa,PAID,2021-05-19T19:09:26.979Z,250.0,00335c42-70c0-416b-8bb2-a42976dc8661,MXN,00335c42-70c0-416b-8bb2-a42976dc8661,MX-368-3,na,2021-05-19T19:09:25.557Z,mx,00335c42-70c0-416b-8bb2-a42976dc8661
a9a903ce-b2f1-4830-9daf-ee830d1bb6c8,2021-05-12T15:56:11.008Z,3.0,c10d317b-4a39-4146-a2d5-1846951dbe18,PAID,2021-05-12T15:56:11.008Z,580.0,0b885232-694b-4804-9aeb-0f94e91f310b,MXN,0b885232-694b-4804-9aeb-0f94e91f310b,MX-212-3,na,2021-05-12T15:56:09.544Z,mx,0b885232-694b-4804-9aeb-0f94e91f310b
70ff9f42-ecb1-4c45-8099-7543e05096db,2021-03-10T16:09:03.810Z,2.0,56481bd5-ad56-401a-80bb-2cd7082dd2d4,PAID,2021-03-10T16:09:03.810Z,580.0,4347f8ce-7776-41c2-857b-63df88bf0d3d,MXN,4347f8ce-7776-41c2-857b-63df88bf0d3d,MX-384-3,na,2021-03-10T16:09:02.104Z,mx,4347f8ce-7776-41c2-857b-63df88bf0d3d
558375c8-ca71-410c-a2db-3e9c828da7ee,2021-05-18T00:33:56.234Z,2.0,5a04e0b5-c4b1-477d-9ab0-48bc16eaef9b,PAID,2021-05-18T00:33:56.234Z,1070.0,bb5a9b75-b438-4140-af5c-5f7d5f3ba74b,MXN,bb5a9b75-b438-4140-af5c-5f7d5f3ba74b,MX-2093-6,na,2021-05-18T00:33:55.509Z,mx,bb5a9b75-b438-4140-af5c-5f7d5f3ba74b
17fb98f6-a7ca-4ab9-9357-cb15a4c922b8,2021-06-16T16:48:50.935Z,2.0,3398af31-07ec-4bde-87ce-d3e192b9eb93,PAID,2021-06-16T16:48:50.935Z,410.0,75556b65-0bf5-43e7-a180-15f716a23f30,MXN,75556b65-0bf5-43e7-a180-15f716a23f30,MX-1190-4,na,2021-06-16T16:48:49.263Z,mx,75556b65-0bf5-43e7-a180-15f716a23f30
de74d8f7-9484-4c85-a2ea-20c58249b336,2021-06-02T16:02:29.165Z,2.0,6c8aca12-5c45-4278-bf47-6a4b65b08805,PAID,2021-06-02T16:02:29.165Z,570.0,2fa810bd-0245-4e7e-8d03-a9a8e05e0470,MXN,2fa810bd-0245-4e7e-8d03-a9a8e05e0470,MX-3676-3,na,2021-06-02T16:02:28.295Z,mx,2fa810bd-0245-4e7e-8d03-a9a8e05e0470
67036959-42c7-48c2-b412-28e626162031,2021-04-23T22:43:46.095Z,3.0,67719b99-bd7e-4b08-a0ff-0ad7074c9bf3,PAID,2021-04-23T22:43:46.095Z,580.0,1a5fac69-2430-458f-ac4a-3e40c212093e,MXN,1a5fac69-2430-458f-ac4a-3e40c212093e,MX-2530-3,na,2021-04-23T22:43:43.133Z,mx,1a5fac69-2430-458f-ac4a-3e40c212093e
f08ff5e1-e0f2-4b99-99a0-96768f6ecb56,2021-05-07T13:47:55.839Z,1.0,b080865f-de6a-48ff-8c65-c68c911585e7,PAID,2021-05-07T13:47:55.839Z,210.0,1b8fb16f-2a7a-4a8e-b8af-49fc2580c94d,MXN,1b8fb16f-2a7a-4a8e-b8af-49fc2580c94d,MX-4951-2,na,2021-05-07T13:47:55.152Z,mx,1b8fb16f-2a7a-4a8e-b8af-49fc2580c94d
6cee877d-4629-4e01-8d97-8f259cbf733b,2021-03-22T13:23:05.541Z,2.0,d278c7a6-6270-41ea-b371-dc422b3cfa5a,PAID,2021-03-22T13:23:05.541Z,1360.0,d3e5c539-2f9f-43b3-83ed-25c9e5ee9c8b,MXN,d3e5c539-2f9f-43b3-83ed-25c9e5ee9c8b,MX-1441-4,na,2021-03-22T13:23:03.224Z,mx,d3e5c539-2f9f-43b3-83ed-25c9e5ee9c8b
f8f5ba48-3bf1-428b-a600-d77fd27d4ec8,2021-03-30T03:37:34.864Z,1.0,e9ad28d2-6785-492f-bdf1-9b823067c876,PAID,2021-03-30T03:37:34.864Z,190.0,4c91b772-5e86-4cce-a967-2416a74c6c5d,MXN,4c91b772-5e86-4cce-a967-2416a74c6c5d,MX-1388-2,na,2021-03-30T03:37:32.665Z,mx,4c91b772-5e86-4cce-a967-2416a74c6c5d
3b1e6ddd-2edb-46d1-8b4d-b2d1b11472d2,2021-04-04T20:43:29.226Z,2.0,c0f7a520-5be3-444e-a101-1a0cc69e15df,PAID,2021-04-04T20:43:29.226Z,270.0,3b97bd86-39ea-4fd9-b4c4-5a5c8db6d378,MXN,3b97bd86-39ea-4fd9-b4c4-5a5c8db6d378,MX-2333-1,na,2021-04-04T20:43:27.875Z,mx,3b97bd86-39ea-4fd9-b4c4-5a5c8db6d378
721c6b26-e4a3-4463-aff4-987befeea2fc,2021-03-08T23:21:20.583Z,1.0,5141adc1-02aa-4265-88da-9a8181b41e04,PAID,2021-03-08T23:21:20.583Z,440.0,6b49b805-db1c-47c7-8fab-6b63d7f7c517,MXN,6b49b805-db1c-47c7-8fab-6b63d7f7c517,MX-531-3,na,2021-03-08T23:21:18.604Z,mx,6b49b805-db1c-47c7-8fab-6b63d7f7c517
1058b832-101e-4470-9eb1-ece6884b971c,2021-04-23T21:49:47.229Z,2.0,06954af0-8d20-4d54-836f-07b956b7865e,PAID,2021-04-23T21:49:47.229Z,200.0,489a62bc-2ac7-40e2-9fe7-aa495339cb92,MXN,489a62bc-2ac7-40e2-9fe7-aa495339cb92,MX-4549-2,na,2021-04-23T21:49:46.874Z,mx,489a62bc-2ac7-40e2-9fe7-aa495339cb92
b861dbd7-b876-4d68-9435-db8cdacc6d3f,2021-05-15T03:55:50.671Z,1.0,09afc038-0aad-46fb-96c6-5a507623342e,PAID,2021-05-15T03:55:50.671Z,550.0,041acd65-e4dd-4a99-8ff5-e9f23fe71cf0,MXN,041acd65-e4dd-4a99-8ff5-e9f23fe71cf0,MX-5520-1,na,2021-05-15T03:55:49.167Z,mx,041acd65-e4dd-4a99-8ff5-e9f23fe71cf0
234ec5ca-3713-4121-8cd5-5bde9da0f600,2021-05-31T18:21:52.437Z,2.0,9028d4a6-45b3-4208-b96b-bf00ca187abb,PAID,2021-05-31T18:21:52.437Z,440.0,8fbd5b93-6f08-42e6-8b18-c55126caa119,MXN,8fbd5b93-6f08-42e6-8b18-c55126caa119,MX-2217-3,na,2021-05-31T18:21:51.148Z,mx,8fbd5b93-6f08-42e6-8b18-c55126caa119
3f3adff2-52ed-4f6d-9770-a02506e424a4,2021-04-19T02:37:33.390Z,2.0,92e2d231-1e91-4d90-9a42-164a0ae55222,PAID,2021-04-19T02:37:33.390Z,520.0,360f8ff7-eb01-4223-ae68-7f54257ddebf,MXN,360f8ff7-eb01-4223-ae68-7f54257ddebf,MX-87-4,na,2021-04-19T02:37:31.662Z,mx,360f8ff7-eb01-4223-ae68-7f54257ddebf
515103cb-f673-4ca8-98d6-3f2b0048a977,2021-04-25T03:30:30.382Z,1.0,1928a7fe-0aa1-4782-95eb-255320a67246,PAID,2021-04-25T03:30:30.382Z,550.0,d7abf42f-4fbe-423d-986d-61d56d399b10,MXN,d7abf42f-4fbe-423d-986d-61d56d399b10,MX-3449-1,na,2021-04-25T03:30:28.536Z,mx,d7abf42f-4fbe-423d-986d-61d56d399b10
4330130a-e942-4368-9108-e31ecca6f83a,2021-03-20T13:38:20.885Z,3.0,ae9b85fa-ea81-440c-85a3-a1b49223886c,PAID,2021-03-20T13:38:20.885Z,530.0,97d5c147-4f50-4818-b826-ea0bea8804d7,MXN,97d5c147-4f50-4818-b826-ea0bea8804d7,MX-1446-2,na,2021-03-20T13:38:20.728Z,mx,97d5c147-4f50-4818-b826-ea0bea8804d7
c9748c21-f590-458c-be43-b6ca6d43a310,2021-06-08T00:06:06.953Z,2.0,9fff5ab4-8569-487d-99f2-525041e12003,PAID,2021-06-08T00:06:06.953Z,440.0,5003a7a9-fa8b-4734-b573-c666dd2ce36c,MXN,5003a7a9-fa8b-4734-b573-c666dd2ce36c,MX-5853-1,na,2021-06-08T00:06:03.380Z,mx,5003a7a9-fa8b-4734-b573-c666dd2ce36c
bc34713f-ffa5-4452-86fa-e0bf43d00e65,2021-05-09T20:11:06.018Z,2.0,9849b2c2-88f9-40aa-b758-30698d31cf29,PAID,2021-05-09T20:11:06.018Z,1090.0,f14e40c5-9f6d-4e2a-943f-8f2e426723b7,MXN,f14e40c5-9f6d-4e2a-943f-8f2e426723b7,MX-1553-3,na,2021-05-09T20:11:04.552Z,mx,f14e40c5-9f6d-4e2a-943f-8f2e426723b7
d479ae11-9e62-4e88-8702-26d5013e5c31,2021-05-24T03:44:21.556Z,3.0,14494eca-e5a7-49aa-bb8f-645d53197447,PAID,2021-05-24T03:44:21.556Z,320.0,dee43e39-6acd-492a-bf43-5d99dafdcf96,MXN,dee43e39-6acd-492a-bf43-5d99dafdcf96,MX-4729-2,na,2021-05-24T03:44:19.989Z,mx,dee43e39-6acd-492a-bf43-5d99dafdcf96
a9bcc8cb-4ac5-448f-838f-efba1d7574bd,2021-05-13T22:24:48.831Z,2.0,9c0d7993-4ecc-4262-bbd7-0cf539a133c5,PAID,2021-05-13T22:24:48.831Z,110.0,b13a7904-e70b-42b7-803a-7ef286130ca1,MXN,b13a7904-e70b-42b7-803a-7ef286130ca1,MX-5369-1,na,2021-05-13T22:24:48.592Z,mx,b13a7904-e70b-42b7-803a-7ef286130ca1
283e4a44-d7a9-4b9a-aa52-33d38ab689bc,2021-07-07T22:17:55.688Z,2.0,dd594bfe-b0b3-4071-a235-351c90bd8a16,PAID,2021-07-07T22:17:55.688Z,350.0,d2584ee8-1ae7-47ef-b2d3-679477e3413d,MXN,d2584ee8-1ae7-47ef-b2d3-679477e3413d,MX-6590-1,na,2021-07-07T22:17:53.913Z,mx,d2584ee8-1ae7-47ef-b2d3-679477e3413d
3161de6f-4e38-49bf-b7eb-b24c49b9b7ca,2021-01-25T19:46:09.959Z,1.0,96e72785-a108-428f-8cc3-61491b64c142,PAID,2021-01-25T19:46:09.959Z,570.0,4347f8ce-7776-41c2-857b-63df88bf0d3d,MXN,4347f8ce-7776-41c2-857b-63df88bf0d3d,MX-384-2,na,2021-01-25T19:46:08.180Z,mx,4347f8ce-7776-41c2-857b-63df88bf0d3d
dc824798-1fdb-4b52-9fc0-70a12d273ed2,2021-04-28T22:16:38.037Z,1.0,0228fceb-762c-4570-a9b6-02294aa898ad,PAID,2021-04-28T22:16:38.037Z,490.0,98175851-c682-4539-ab73-2b056a739b9d,MXN,98175851-c682-4539-ab73-2b056a739b9d,MX-2337-1,na,2021-04-28T22:16:37.714Z,mx,98175851-c682-4539-ab73-2b056a739b9d
e27978ee-e35d-4c8b-9802-e35348b4af24,2021-05-13T23:26:06.415Z,2.0,3fe3022f-d937-4a52-9362-a4de19ad358c,PAID,2021-05-13T23:26:06.415Z,210.0,247524b7-8762-4c7f-8223-6991755eac23,MXN,247524b7-8762-4c7f-8223-6991755eac23,MX-464-2,na,2021-05-13T23:26:04.988Z,mx,247524b7-8762-4c7f-8223-6991755eac23
e7ebec5b-22f8-446d-ad9f-21b4e86ec014,2021-03-13T17:06:48.685Z,2.0,b3800a95-5733-4db0-b79d-5da6f363a306,PAID,2021-03-13T17:06:48.685Z,630.0,c87bda1e-95db-4141-a68a-53a2e3c15a81,MXN,c87bda1e-95db-4141-a68a-53a2e3c15a81,MX-62-4,na,2021-03-13T17:06:47.197Z,mx,c87bda1e-95db-4141-a68a-53a2e3c15a81
b36cb89b-b6ae-44cb-9914-884143ab2389,2021-03-31T23:21:44.538Z,1.0,db8bf77e-288b-46a8-86d8-9883b826e1c0,PAID,2021-03-31T23:21:44.538Z,550.0,6063883f-47ee-4be7-ae36-29be1ddf9e50,MXN,6063883f-47ee-4be7-ae36-29be1ddf9e50,MX-462-1,na,2021-03-31T23:21:42.199Z,mx,6063883f-47ee-4be7-ae36-29be1ddf9e50
c2b31b66-004d-4178-8519-4ece1dbba249,2021-07-04T00:04:47.039Z,4.0,be8c1e63-993c-461c-a271-6f6bb010bdb9,PAID,2021-07-04T00:04:47.039Z,220.0,fa148483-8144-4ce1-9608-d023e386044c,MXN,fa148483-8144-4ce1-9608-d023e386044c,MX-226-4,na,2021-07-04T00:04:45.323Z,mx,fa148483-8144-4ce1-9608-d023e386044c
a2c01011-7708-4cb0-bbdb-1565397ca132,2021-06-22T21:56:41.087Z,2.0,87cb8337-d293-48a9-a944-48953b92f8fd,PAID,2021-06-22T21:56:41.087Z,390.0,87b390d9-7b72-4095-9b47-8ad9d08ad6ea,MXN,87b390d9-7b72-4095-9b47-8ad9d08ad6ea,MX-2826-3,na,2021-06-22T21:56:39.036Z,mx,87b390d9-7b72-4095-9b47-8ad9d08ad6ea
23c18243-5286-4046-98f6-720418ee12a8,2021-03-31T04:19:29.204Z,1.0,ebc5210e-8c7d-4c97-9c24-c4ced3b07abb,PAID,2021-03-31T04:19:29.204Z,500.0,f7e72b97-5f16-4738-aad4-3e9e2835b44e,MXN,f7e72b97-5f16-4738-aad4-3e9e2835b44e,MX-2051-1,na,2021-03-31T04:19:27.597Z,mx,f7e72b97-5f16-4738-aad4-3e9e2835b44e
